"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PDIK1L",885.365066217051,0.28058395557706,0.140639042354377,1.99506446346567,0.0460358495565251,0.112520462593165
"ZNF703",1381.42189700196,-0.585918480050373,0.293677473481838,-1.99510869221166,0.046031026545821,0.112520462593165
"COA3",3500.97597635732,0.392128351487697,0.196571690095569,1.9948363434076,0.0460607321165769,0.112548626306378
"FCRL1",5.16939023891428,1.69317760873869,0.848781695105243,1.99483285101801,0.0460611131425678,0.112548626306378
"GLP1R",30.3179443898829,-0.565715165261651,0.283613787704348,-1.99466736028848,0.046079171522461,0.112548626306378
"LINC01607",33.3624691497369,0.542374404372516,0.27190776844536,1.99469992149749,0.0460756179660576,0.112548626306378
"RNF150",477.860577998068,-0.822080205937009,0.412121579395044,-1.99475166319547,0.0460699716283125,0.112548626306378
"USP43",94.9129249626931,-0.942711617188892,0.472618597083528,-1.99465620482616,0.0460803890231073,0.112548626306378
"RPL26",39656.114321484,0.434248055384935,0.21772265358917,1.99450102332639,0.0460973282512602,0.112576555787824
"KCNK9",2.1130621731301,-0.884747665248226,0.44360569419449,-1.99444614175833,0.0461033202423997,0.112577747005468
"PLEKHF2",665.305012596157,0.159929817915194,0.0802000678529804,1.9941356933559,0.0461372274714913,0.112647094839968
"LYPD3",739.086414974112,-0.291117729316804,0.146006654629069,-1.99386617039059,0.0461666818448269,0.112705555475322
"DHRS7C",4.9102843360035,-1.48053596015181,0.742601313021449,-1.99371578556454,0.0461831232841204,0.112732237800467
"LINC01465",22.8239344809948,-0.424348104438213,0.212861175954919,-1.99354392615065,0.0462019185576723,0.112764658742252
"CBLN3",44.9527178075475,-0.50631042547785,0.253982203886247,-1.99348780241554,0.046208057882087,0.112766186357514
"LOC100507006",32.3714784275106,0.399339405730025,0.200348215060693,1.99322667091918,0.0462366318536218,0.112795542855693
"OXR1",1433.19487425431,0.260587279772509,0.13073028767416,1.99331986801721,0.0462264321764574,0.112795542855693
"SPDYA",16.6886976545837,0.806227396690286,0.404480804646092,1.99324019194362,0.0462351519681047,0.112795542855693
"CERNA2",9.42469335099127,0.463405355475067,0.232582552351537,1.99243387257464,0.0463234739403306,0.112993919201143
"ATG14",425.385327547915,-0.377505708227829,0.189516408525768,-1.99194207596279,0.046377413678055,0.113085031230002
"LOC100190986",320.523988663026,0.494596683803919,0.248297660287567,1.99195064194765,0.0463764737175198,0.113085031230002
"NRSN2",1195.52872647977,0.19065874314319,0.0957112863403893,1.99201944131362,0.0463689248241859,0.113085031230002
"SSBP3-AS1",15.0196425003346,0.588326459223106,0.295391874173555,1.99168125686978,0.0464060414941323,0.113141347798246
"PGP",428.232705263393,-0.41879283375464,0.210330071655357,-1.99112200389903,0.0464674759207203,0.113259295892864
"RHOQ",1426.10113462642,-0.365377551313006,0.18350303156265,-1.99112542284219,0.0464671001389439,0.113259295892864
"TP53BP1",2339.66035373252,0.3802039279087,0.190952691237232,1.99108965390988,0.0464710316888922,0.113259295892864
"PCBD2",630.204061928464,0.228632108420986,0.114830703804621,1.99103637655999,0.0464768881995078,0.113260073197252
"DUOX1",108.113171895084,-1.26035198314139,0.633063920578747,-1.99087634308582,0.0464944836090063,0.113275958696249
"MYCBP",1446.63949686502,0.268313911567129,0.134769794585754,1.99090539828939,0.0464912886220355,0.113275958696249
"LOC284009",4.04293857959108,0.699816492707788,0.351584376409531,1.99046527566012,0.0465397054775151,0.113372629362984
"ATP6V1F",5760.85430100715,0.442281564463149,0.222217084196695,1.99031305834102,0.0465564604212455,0.113399938668064
"TGFB1I1",947.079771143671,-0.169150255828686,0.0850332981120259,-1.98922374627691,0.0466765119777892,0.113678816323139
"CASC15",48.8118098718673,0.460114759400644,0.231332095428736,1.98897934395094,0.0467034829698586,0.113730960493216
"LINC00616",5.2946917856287,0.730986517805624,0.367616382987993,1.98844924120125,0.046762027476853,0.113859969998104
"CHCHD6",440.751047015573,0.228056631006995,0.114722545071999,1.98789724255044,0.0468230557875982,0.113993598259162
"ZBTB7A",1889.13634148234,-0.573991808034659,0.288749762845432,-1.98785205008781,0.0468280551788725,0.113993598259162
"CHCHD1",1548.74294991449,0.340301744223553,0.17119648065065,1.98778469586642,0.0468355070360377,0.113998170344886
"MYOSLID-AS1",2.25796274284254,1.03139013835138,0.518878218495166,1.98773064967457,0.0468414872565989,0.113999159788103
"MOCS2",2494.01156939648,0.274140597770563,0.137924143789363,1.98761863034822,0.0468538842605272,0.114015763804945
"LOC101928143",6.47485878033238,0.817491338975014,0.41131521779033,1.9875056978605,0.0468663851169666,0.114032616559281
"AGAP9",58.7560814961174,-0.932115736094978,0.469037414391996,-1.98729505897362,0.0468897089042083,0.114062228379849
"PHETA1",255.20282666008,-0.715975065114462,0.360273957216508,-1.98730729982849,0.0468883532220368,0.114062228379849
"SERPINB8",237.685694403115,0.253829649743668,0.12772967966471,1.9872409483056,0.0468957020889416,0.114063241149378
"STX7",2064.14146705793,0.211917294564248,0.106644698716269,1.98713388583955,0.0469075620035362,0.11407852148137
"CYP26B1",471.94496575857,-0.680667032694427,0.34255255404179,-1.98704410363669,0.0469175096310418,0.114078965337608
"GACAT3",20.7723482489226,0.493096612613976,0.248157413760751,1.98703155848236,0.0469188997418449,0.114078965337608
"MINAR1",8.56605867716078,-3.42789036463193,1.72525998034,-1.98688337044507,0.0469353228710197,0.114101649001194
"RHBDF2",239.048354412009,0.521748814457711,0.262601443783641,1.98684670937142,0.0469393866276851,0.114101649001194
"ARSH",15.1433402279628,0.457110621234181,0.230084574560107,1.98670694073308,0.0469548822266489,0.11411219179915
"GTF2IP20",269.74030307595,0.487440979033419,0.245346574324446,1.98674458926346,0.0469507078587943,0.11411219179915
"VAX2",4.58955334998775,-0.719704239696372,0.362272297463281,-1.98663890321153,0.0469624268361809,0.114116967575194
"HSD52",1.98183624783109,1.09657757966807,0.552087857056745,1.98623745415101,0.0470069638671924,0.114206496119957
"TPTEP2-CSNK1E",31.4378144089004,-0.431721469021103,0.217359848944254,-1.98620615131098,0.0470104381183159,0.114206496119957
"SNORA59A",8.17857671546144,-0.887378181105015,0.446799162842879,-1.9860784327769,0.0470246156287581,0.114227370956649
"ACADM",2285.2609897594,0.224647310410507,0.113118566071995,1.98594552787673,0.0470393726751858,0.114228984929686
"AP5B1",647.865857399741,-0.402378044914037,0.202630668015356,-1.98577070714461,0.0470587897627504,0.114228984929686
"CABCOCO1",42.0948023912126,0.484465996012305,0.243960582475442,1.98583718359941,0.0470514055241113,0.114228984929686
"LOC112543491",11.4866874842686,0.668525957723059,0.336656818721494,1.98577875315845,0.04705789595556,0.114228984929686
"SLC35F1",40.3523576626216,-0.801963511784746,0.403850011510167,-1.98579544119824,0.0470560421775351,0.114228984929686
"SLC37A2",5620.10127560874,-0.360633530659405,0.181596819431447,-1.98590224095607,0.0470441798633717,0.114228984929686
"KCTD4",19.4294516294179,-0.539088609397156,0.271523645865774,-1.98542048770092,0.0470977084164065,0.11430988848235
"NDNF",202.41867322715,-0.603547590631963,0.303998471229147,-1.98536390065272,0.0471039992758255,0.114311591977748
"ESD",3581.54954479929,0.311453535979333,0.156896475324664,1.9850894376999,0.0471345217259354,0.114372093114315
"BRI3",2417.45412311775,-0.459485349208053,0.231488658566728,-1.98491516626765,0.0471539107206207,0.114405567730588
"NCK2",1461.13258854423,-0.710614150624828,0.358119495908578,-1.9842933957615,0.0472231419935907,0.114546361858979
"RPL21P28",778.810741750193,0.478239123708174,0.241010356487554,1.98430943249889,0.0472213553035413,0.114546361858979
"ERICH1",197.021464674588,0.310973304450753,0.156751033298066,1.98386765246663,0.0472705958349096,0.114647871055544
"TM4SF19-DYNLT2B",2.34946712288921,0.977198162321157,0.492627941180042,1.983643396232,0.0472956078163087,0.114694933206896
"DPH5",551.699052336743,0.266366280977995,0.134295457386534,1.98343478001144,0.0473188854109448,0.114713691001685
"PPP1CB",39523.8871336779,0.487886904855618,0.245980611259687,1.98343642759935,0.0473187015337939,0.114713691001685
"SLC25A28",246.109372845305,-0.61186148835991,0.308487600264957,-1.98342328130657,0.0473201687273854,0.114713691001685
"CCDC28A",1332.19124400588,0.233143704384868,0.117555844952891,1.98325914358658,0.047338490558384,0.114744506682938
"EPS15",1633.89252381018,0.206027551884981,0.10391965556283,1.98256576938341,0.0474159541182277,0.114905416957247
"MAPK8IP3",271.692215106721,-0.784646157123019,0.395783389749405,-1.98251411616801,0.0474217290635174,0.114905416957247
"MNX1-AS2",1.5613436371762,-1.31477664390399,0.663176139388862,-1.98254515778508,0.0474182584702245,0.114905416957247
"OSGIN2",485.772273280355,-0.45724827960137,0.230667826074257,-1.98228026588404,0.0474478814498276,0.114955166938323
"PLK4",33.5675965982601,1.0368187480228,0.523067862255947,1.9821878246373,0.0474582228576778,0.114966603352847
"CLPB",566.379269915707,0.179426609629272,0.0905342655723125,1.98186408753666,0.0474944542880156,0.115020019760036
"NPIPA9",423.294068417146,0.574132327852135,0.289682168996662,1.9819387911955,0.0474860916739813,0.115020019760036
"PRRG4",749.989248326801,-0.372452368325705,0.187932606378073,-1.98184006226373,0.0474971440323309,0.115020019760036
"SMKR1",13.6553765317172,0.694017623873194,0.350207331274855,1.98173356721794,0.0475090682046222,0.115035275481134
"SPATS2L",1961.43728545868,-0.269022688347673,0.135754784956425,-1.98168107616998,0.0475149465147853,0.115035890277806
"NDUFB1",1411.7253948667,0.418447372462778,0.211171033199451,1.98155668475399,0.0475288791665068,0.115042386460658
"NOC3L",319.324133049239,0.229339786221782,0.115734326149653,1.98160557763328,0.0475234024347629,0.115042386460658
"TGIF2",516.078819983693,0.144118073908401,0.0727351714847806,1.98140831961271,0.0475455015236142,0.115069002799962
"FST",240.762264409406,-0.34915114768824,0.176220280289704,-1.98133351685878,0.0475538840386383,0.11507520880453
"POLR2F",1383.25243837471,0.344641172694572,0.173948305176114,1.98128502801818,0.0475593184386003,0.11507520880453
"AGAP1",1017.02672435613,-0.952754038011418,0.480913980874001,-1.98113191943371,0.0475764815520508,0.115103120083286
"GTF2IRD2",411.629499822981,-0.356677634421862,0.180055693468944,-1.98092949770223,0.0475991805463349,0.115144416287899
"GSKIP",743.294698726112,0.155713163727524,0.0786215689430519,1.98054002000789,0.0476428810736886,0.115236500307492
"NDUFS1",2649.73349570097,-0.164148018937444,0.0828972459772429,-1.98013838701597,0.047687980778564,0.115331946418821
"ABHD17A",2849.59100934236,-0.499235035890998,0.252202130455038,-1.97950364253565,0.0477593299403412,0.115490845976567
"PRR12",1274.47091912952,-0.768135005269181,0.388089911611352,-1.97927073672149,0.0477855324703535,0.115540548009947
"KLHL8",577.880043533581,-0.262634199595443,0.13271861759185,-1.97887986147598,0.0478295341404559,0.115633269713327
"HNRNPM",2840.7710387511,-0.534354838804896,0.270036378118865,-1.97882538096287,0.0478356698325313,0.115634435064976
"SUCLG1",3715.26032976871,0.245325409287249,0.123979271263606,1.97876150413593,0.047842864596635,0.11563815996159
"UBE2QL1",51.9038178736936,-0.455488448444634,0.230196794773192,-1.97869153171058,0.0478507469820239,0.115643545790303
"RFLNA",51.8402840106598,-0.94345956295265,0.476831736399703,-1.97860060673855,0.0478609912998966,0.115654637884781
"ARMC5",315.555216487764,-0.510698026021603,0.258125587322603,-1.97848664023895,0.0478738342593149,0.115661432937627
"HS3ST3B1",2765.56282687347,0.492184572551491,0.248769633119814,1.97847529209661,0.0478751132474431,0.115661432937627
"DTNA",217.059768772973,-0.344456376341908,0.174128236242154,-1.97817645073304,0.0479088043878691,0.115677058195991
"EPB41L5",1197.15778757462,-0.188925164969497,0.0955051601175082,-1.97816709313975,0.0479098596772229,0.115677058195991
"GOLGA2P11",2.30188072625638,-0.971826838215594,0.491261523046725,-1.97822705956795,0.0479030973865678,0.115677058195991
"PNPLA2",3991.50711168287,-0.599064655657525,0.302817961115376,-1.97829961423351,0.0478949166186933,0.115677058195991
"USP8",2024.56889419072,0.17063153400558,0.0862526059752174,1.97827685408841,0.0478974827705973,0.115677058195991
"NQO2",1381.0120058871,0.238068074991728,0.120353435688046,1.97807460693351,0.0479202907290613,0.115688586671564
"CCDC15",899.735948977818,-0.354026900851079,0.178985663650138,-1.9779623330229,0.0479329561007557,0.115705505857283
"TOR3A",1176.15284827643,0.176868613837559,0.0894225351116973,1.97789755811142,0.0479402644949192,0.115709491351733
"UBE2Q1",1264.10106758805,-0.269808212463459,0.136417033171843,-1.97781909040335,0.0479491190679362,0.115717207350619
"FOXJ3",955.309793306083,-0.546336822025542,0.276255731804089,-1.97764882001791,0.0479683377057602,0.1157362759344
"MIR30A",2.67822762208494,0.914783222472907,0.462551585855465,1.97768908473433,0.0479637923910555,0.1157362759344
"KMT2E-AS1",295.984891997096,0.49735028142081,0.251520529512647,1.97737450054073,0.0479993141135436,0.115797354513365
"TMEM251",1365.26529217707,0.442110242824101,0.223593618346027,1.97729365486588,0.048008446487787,0.11580572662044
"TSNAXIP1",6.98141979668299,0.622409878373138,0.314787840457094,1.97723608850125,0.0480149501075668,0.115807756432791
"PTP4A2",4680.95739467438,-0.389667932219631,0.197091745313139,-1.97708905363098,0.0480315648849827,0.115834170096987
"PRR34",45.819226023959,0.321261674889432,0.16250832225254,1.97689367803692,0.0480536495847611,0.115860107857729
"SLITRK2",102.370677693177,0.639947414173862,0.323705894581052,1.97694087406748,0.0480483138986595,0.115860107857729
"COPE",5765.45709654091,-0.219945143300068,0.111262181198369,-1.976818546348,0.0480621445276309,0.115866930931593
"CAPS2",40.7733197748388,0.418114781840857,0.211546333214879,1.97646905756648,0.0481016768950515,0.115948567770712
"ZG16B",3137280.04220272,-0.394004776892667,0.199374806584976,-1.97620142505186,0.0481319685720562,0.116007913410826
"IHH",1.48943693886247,-1.40118235965964,0.709084071705271,-1.97604545860119,0.0481496288449182,0.116036804379063
"INPP5K",1153.53541664842,-0.166834294295655,0.0844372519919811,-1.97583756410618,0.0481731774583228,0.116073485440078
"LINC01475",23.057962678563,-0.455867074818414,0.23072404241634,-1.97581088665136,0.0481761999658154,0.116073485440078
"ICMT",1674.61248206732,-0.726014362849799,0.367493915670802,-1.97558199439731,0.0482021395935473,0.116117418492522
"RAD50",1192.9228053749,-0.177894617538824,0.0900481564388646,-1.97554980106228,0.0482057889023617,0.116117418492522
"PRRG3",788.822563602156,0.55340751026683,0.280186019472168,1.97514319704235,0.0482518999035727,0.116214803194509
"CLDN19",11.5736408510684,0.623417344421604,0.315653161536098,1.97500744610888,0.0482673030102571,0.11622452889908
"HMGA2",3.17095693261698,0.618219359904659,0.313020985766407,1.97500930613645,0.0482670919325826,0.11622452889908
"BCL7B",881.347238685009,-0.219203458985084,0.111013735681773,-1.97456159491329,0.0483179209965931,0.116306363376558
"SLC12A2",33845.5659777201,0.393418066392822,0.199233750210096,1.97465572965401,0.0483072300621757,0.116306363376558
"ZCCHC12",4.38486870294241,0.816252862065261,0.413385137189191,1.97455783634449,0.0483183479005823,0.116306363376558
"DENND5A",1000.22081268625,-0.332039979815785,0.168186525006971,-1.97423651985212,0.0483548552336476,0.116353159305152
"RBMS3-AS2",1.9948101337108,0.656070292411375,0.332310925354932,1.97426639437342,0.048351459974039,0.116353159305152
"USP42",312.998083774789,-0.336062260975975,0.170221284699266,-1.97426697589379,0.0483513938858412,0.116353159305152
"RMRP",67.6109335529551,-0.680559547166647,0.344756718989923,-1.97402837908589,0.0483785161313618,0.116396399298287
"IL36G",1.24668571733339,-3.28524990209845,1.66438844832049,-1.97384805537045,0.0483990227206533,0.116432040896909
"ACBD3-AS1",9.54699103560017,0.548034022901795,0.277681344773599,1.97360763773534,0.0484263746044946,0.116484139690195
"RPS18",78448.7138064995,0.436147414120456,0.221031894387427,1.97323293694426,0.0484690295262539,0.116573031620469
"FAM83F",1794.2590208512,-0.260982352934992,0.132266934162274,-1.97314887948337,0.0484786027316475,0.116582347051192
"FAM193A",208.349419511837,-0.525150557392355,0.266176385483787,-1.97294195139765,0.0485021762945413,0.116625324682842
"CSPG4P1Y",2.80838033220514,-0.829814938097473,0.42063281775628,-1.97277745118375,0.0485209232773128,0.116656687879497
"STRN4",1467.35000708989,-0.754853762215167,0.382653679193825,-1.97268131278783,0.0485318823406808,0.116669321757633
"ELP4",390.585772631271,0.127249006395562,0.0645117522156971,1.97249341437977,0.0485533073656993,0.116707109595798
"SLC4A8",90.4316475796071,-0.710950716184202,0.360499941132773,-1.97212436138057,0.0485954115763929,0.116794589068386
"SRR",285.687356800096,0.226114459894545,0.114666434181103,1.97193242738692,0.048617320897936,0.116819791391622
"ZNF497-AS1",5.89391057831065,-0.463040991763275,0.234813763027942,-1.97194996490974,0.048615318640316,0.116819791391622
"APBB1IP",222.631252985104,0.591582867774424,0.300041673358585,1.97166900568313,0.0486474040657752,0.116845453118507
"PRR14",439.719588700602,-0.441089351541369,0.22370663364751,-1.9717312104226,0.0486402987785688,0.116845453118507
"QSOX2",262.190417181872,-0.524819169778136,0.266190985490739,-1.97158881549126,0.0486565650129722,0.116845453118507
"TRIM44",1920.60687693013,-0.357682432224968,0.181406015819815,-1.97172310195183,0.0486412249128409,0.116845453118507
"ZWILCH",204.197075503379,0.28035577977418,0.142196876506782,1.97160293996197,0.0486549513248807,0.116845453118507
"ZNF354C",115.803309266758,-0.375261248580963,0.190356323788534,-1.97136213345788,0.0486824690592086,0.116893935157078
"PVALB",13.3443995124981,0.614159506441568,0.31156421867497,1.97121321907081,0.0486994925236923,0.116920124087662
"RGS9BP",10.760956122947,-0.79533407367028,0.403483918799359,-1.97116672217556,0.0487048089388782,0.116920124087662
"COPS2",2269.52522472816,0.196325614100087,0.0996161181919085,1.9708217672352,0.048744266011275,0.117001111692126
"DHRS7",8244.53939002252,0.256383066817748,0.130099405745451,1.9706705449476,0.0487615717696787,0.117028916616433
"MRPL49",2056.12570462632,0.162385424699978,0.0824043032671176,1.97059398917066,0.0487703347184637,0.117036214478087
"ABCD4",755.399807352467,0.282836575551318,0.143556513224085,1.97021068009519,0.0488142300352011,0.117086601021458
"FHIT",307.30652720561,0.291635009312041,0.148012112756266,1.97034556078718,0.0487987801536267,0.117086601021458
"SCAP",105.795473207962,-0.835050392428311,0.423835785527372,-1.97022153612931,0.0488129863810318,0.117086601021458
"VNN3P",12.6767443106536,0.716877160429257,0.363850058163726,1.97025435160622,0.0488092272413213,0.117086601021458
"PRXL2B",542.36425557591,-0.347265844707813,0.176269556407049,-1.97008406775525,0.0488287365564356,0.117107662850466
"NKD2",69.6411819308071,-0.743805733454861,0.377562782427778,-1.97001867787946,0.0488362299733033,0.117111901939732
"ARIH2OS",108.830270375328,0.396332414050949,0.201203182226567,1.96981185717358,0.0488599371504299,0.117155016944636
"CNOT2",1446.25935475258,0.307172990284365,0.155974327781566,1.96938172232128,0.0489092730342086,0.117242095386384
"KHDC1",56.7430488358652,0.330522279107274,0.167826215806862,1.96943175723896,0.0489035319486759,0.117242095386384
"MARVELD2",689.189196273073,0.393954357297823,0.200043310568968,1.96934531915778,0.0489134503462581,0.117242095386384
"MED12",620.227578434185,-0.308280463291686,0.156568236611466,-1.96898470573379,0.0489548474026523,0.117327571352994
"LINC02995",4.14028905055172,-0.596546094949213,0.302986895397067,-1.96888414651542,0.0489663964627041,0.117327753848604
"PI15",128.842316666551,-0.334609071017179,0.169944289700458,-1.96893388772849,0.0489606834807844,0.117327753848604
"SBNO1-AS1",45.9185797623682,0.490418186823325,0.24909749715517,1.96878006573398,0.0489783523768064,0.117328910888126
"SPDYE18",47.6062999092158,0.554204048263983,0.281493496374373,1.96879876587599,0.0489762040831396,0.117328910888126
"RASSF1",1236.74279619197,0.147964938941095,0.0751736530416332,1.96830848248319,0.049032554552346,0.117444998039482
"USP9X",2013.97581666805,-0.424675287726493,0.215765045249365,-1.96823024431824,0.0490415518482403,0.117452793905393
"MTMR8",28.2777925811247,0.385809723060179,0.196035995542725,1.96805551955939,0.0490616499903482,0.117479128757361
"RPL23",31577.413219448,0.368995505825959,0.18749440235094,1.96803478503479,0.0490640354884555,0.117479128757361
"LSMEM1",9.91945444523524,1.02729120075149,0.522089735127961,1.96765255401872,0.049108028442727,0.117570701830633
"GALK1",602.623672872155,-0.294538228497385,0.149708014602054,-1.96741790531596,0.0491350517770722,0.117608980105816
"HTN1",147.936170133387,0.665764769618578,0.338395892058572,1.96741386418291,0.0491355172837332,0.117608980105816
"C10orf95-AS1",1580.78852058477,0.532180336260955,0.270512815520735,1.96730175328852,0.0491484330503708,0.11762612932123
"UHRF2",233.918230961599,-0.804510154216122,0.408967248995627,-1.96717501509448,0.0491630373899141,0.117647315284417
"FBXL3",1024.9653297409,-0.54411278292178,0.276621724402821,-1.96699223134563,0.0491841064035879,0.117683964468014
"BAZ2A",1434.02360544261,-0.412095324737588,0.209516267651516,-1.96688939411148,0.0491959635179502,0.117684800214343
"EXTL1",9.53859218987602,-1.55504522157223,0.790597076122503,-1.96692508553026,0.0491918480321128,0.117684800214343
"LOC101928446",1.49542862198023,0.817729091418821,0.4157740449024,1.96676320093713,0.0492105168455663,0.117692083844991
"TMEM223",1057.34459822952,0.356684928442144,0.181351980413198,1.96681021971451,0.049205093945682,0.117692083844991
"GLTPD2",28.2991602141837,-0.697895223912107,0.354901616549853,-1.96644701339103,0.0492469972909235,0.117765560106543
"GNAT2",20.4886911319763,0.669776358299005,0.340632441835159,1.96627295594801,0.0492670890198333,0.117799833028133
"RRAGB",511.41186306255,0.260193182900503,0.132376901031195,1.96554822535986,0.0493508197844468,0.117986243956901
"SCRIB",1621.64144000815,-0.671317139247473,0.341557432381104,-1.96545902856662,0.0493611332614125,0.117997108297764
"DCBLD1",235.568635669542,-0.358223309049447,0.182284649345453,-1.96518637381565,0.0493926704784821,0.118048646333133
"POLR2H",1310.19339564453,0.30628784336008,0.155857966837954,1.9651728402086,0.049394236313448,0.118048646333133
"NFKB1",867.359554986525,-0.707613529647696,0.360140273252671,-1.96482754693542,0.0494342007472779,0.118126233890408
"PCGF3",1008.85635829871,-0.214906959388399,0.109379547785583,-1.96478193354466,0.0494394820940959,0.118126233890408
"PPP6C",2931.91343157742,0.153194616741292,0.0779718474771343,1.96474268210995,0.0494440272006936,0.118126233890408
"GLMP",1852.50497165509,0.198394009525515,0.100983267383491,1.96462260200098,0.0494579340128298,0.118136511522373
"NCOA6",480.848289537748,-0.462562084904494,0.235447786429131,-1.96460579188212,0.0494598811013582,0.118136511522373
"UBE2M",895.371720353969,-0.468631818155579,0.238547934540813,-1.96451844807485,0.0494699990265781,0.118146881140892
"MAP2K3",2469.72520734396,-0.242896149594454,0.123653504126212,-1.9643288826375,0.0494919643008452,0.118181718140767
"NDUFA4",17065.3514031729,0.470318608238691,0.239434059996152,1.96429283388608,0.0494961422575568,0.118181718140767
"SULT1B1",38.6342198916921,0.408865956945036,0.208173498043645,1.96406344125185,0.0495227352003192,0.118231411585401
"TP63",800.167910119353,-0.326804347702502,0.166406495650734,-1.96389177252084,0.049542644187918,0.118265137905636
"ARHGAP45",578.717785321498,0.453816997533398,0.231088565753784,1.9638228142232,0.0495506433984511,0.118270429388321
"LYPD6",15.8664391226747,-0.656223613494108,0.334203803448581,-1.96354322339444,0.0495830872310335,0.118334058709023
"GPBP1",2727.12945921419,0.178793367557466,0.0910659516997433,1.96333936252016,0.049606754559923,0.118376729788135
"SUPT4H1",1917.66489917254,0.198707488998021,0.101219425023963,1.96313591932554,0.0496303828436836,0.118405484696356
"TMEM256-PLSCR3",112.906811511553,0.733146418277971,0.373452516871572,1.96315832711363,0.049627779897595,0.118405484696356
"ARHGAP29",841.969062326548,-0.321706608416056,0.163892736561494,-1.96290949291306,0.0496566915410675,0.118447331249636
"DGAT1",1018.34239976186,-0.88013451065948,0.448388155598577,-1.96288528068843,0.0496595054742887,0.118447331249636
"MSH6",940.541116291383,-0.187923935049342,0.0957455571234982,-1.9627431360282,0.0496760281564696,0.118460016523617
"TOP2A",102.635066774546,0.899578867242813,0.458328115431246,1.96273987336865,0.0496764074572463,0.118460016523617
"HEY2",127.445053037329,0.27376485403253,0.139502355372966,1.96243893732551,0.0497114032494674,0.11848819685965
"KCNB2",4.22778959423381,-1.18727540153606,0.605002493720137,-1.96243059137748,0.0497123740926749,0.11848819685965
"MED4-AS1",1.5430346651778,0.872712847450563,0.444692310019371,1.96250942008093,0.0497032049703155,0.11848819685965
"P3H1",486.957692090096,-0.259847427963379,0.132413809612996,-1.96238918525818,0.0497171908986221,0.11848819685965
"RPGRIP1L",143.606552906197,0.36617729315837,0.186587774253252,1.96249349467755,0.0497050572519461,0.11848819685965
"BCL2L15",11.9228738038995,0.391840343689015,0.19969093040457,1.96223405286938,0.0497352410501333,0.118517404776695
"TMEM104",445.302887692835,-0.465277453899539,0.237158634782446,-1.96188283140672,0.0497761271017677,0.118601016730249
"IGSF21",62.1641855310015,-1.20109400835029,0.612240508491326,-1.96180094536706,0.0497856635906031,0.118609921656215
"ANGEL2",159.8177555238,0.381736040426542,0.194598675017842,1.96165796294113,0.0498023190682688,0.118635782891137
"TRIM11",586.410747182442,-0.720234317113515,0.367174924834942,-1.96155638198138,0.0498141546857118,0.118650157888304
"ACTB",66376.663285078,0.153144451078904,0.0780779219452056,1.96143093032598,0.0498287748316458,0.118671161112209
"MIR646HG",11.2402110951619,0.641920320008135,0.32738922474233,1.96072525145981,0.0499110817640398,0.118853342102678
"FAM182B",10.2490989363333,-0.623340678613245,0.317929429050221,-1.96062591775605,0.04992267670874,0.118867113704757
"HECTD2-AS1",4.39322474986929,0.615317824036056,0.313852588979838,1.96053129921953,0.0499337233653343,0.118879576765357
"ATP5MK",4061.24409333656,0.434719003096602,0.221784834653971,1.96009345623136,0.0499848679560041,0.11894595745249
"CCDC162P",85.5501161252981,0.444417044058434,0.226727738704429,1.96013529971202,0.0499799783072755,0.11894595745249
"CIAO2B",1431.97934159224,0.355236446619551,0.18123412914312,1.96009685537221,0.0499844707320941,0.11894595745249
"CLEC4F",8.32831294913125,0.742597369174006,0.378835002332903,1.9602131920256,0.0499708772154356,0.11894595745249
"ARX",11.187914324526,0.528225143787721,0.269525058236418,1.95983685986028,0.0500148614728905,0.119003485540371
"NBPF11",273.969588097767,-0.251194143981084,0.128203676958576,-1.95933650219914,0.0500733916144412,0.119121934381196
"TBC1D8B",384.020339805312,-0.542827729585861,0.277050212562557,-1.95931172391103,0.0500762915860521,0.119121934381196
"ZNF621",329.376386790829,-0.304492175058608,0.15542481519439,-1.95909626579114,0.0501015140508474,0.119168073832071
"ADCY2",111.185821907319,-0.671986356500982,0.343030573937573,-1.95896928016473,0.0501163845280061,0.119189582878059
"TSEN34",1435.00073739656,-0.129601625411196,0.0661667142373472,-1.95871333350937,0.0501463680531122,0.119247025437775
"ETFRF1",1201.81769486965,0.36079210709994,0.184277289002649,1.95787613901111,0.050244548395117,0.119466606408432
"LINC02681",2.07062446320491,0.764800708877357,0.390694921520136,1.95753941694873,0.050284082220256,0.119546708549447
"SUPT6H",1923.01380402651,-0.396542949213537,0.202579066166314,-1.95747249070633,0.0502919429938367,0.119551500471053
"RBFA",393.81869120035,0.143171363953359,0.0731535376592907,1.95713520541103,0.0503315742708382,0.119631805759611
"SEL1L3",6357.41891153038,-0.361222130671161,0.184642868903222,-1.95632862951502,0.0504264536910204,0.119843394996798
"PACRGL",123.5885929588,-0.359406478696381,0.183760679024868,-1.95583995772971,0.0504840101788171,0.11996624377685
"STK25",1476.09201637179,-0.114738024207357,0.0586688858701731,-1.95568779780919,0.0505019430346864,0.119994916460088
"LBHD1",129.205823081455,0.326764882100914,0.16713988301046,1.9550383559887,0.0505785432258207,0.120162962550553
"ANXA2R-AS1",21.5419168202969,0.372718935126731,0.190655446806311,1.95493462877764,0.0505907866260927,0.120178090460334
"LINC01979",3.18384310027624,-0.717406669608492,0.366989510543677,-1.95484243826394,0.0506016703809349,0.120189985402539
